ID,MW
TD01GL000854,36234.85840000005
TD01GL000855,8848.985299999995
TD01GL000856,35927.491600000045
TD01GL000857,20578.937899999997
TD01GL000858,4562.0446999999995
TD01GL000859,4213.682499999999
TD01GL000860,30846.67460000001
TD01GL000861,28562.3563
TD01GL000862,50978.54030000015
TD01GL000863,39917.09610000002
TD01GL000864,52675.3462
TD01GL000865,32772.57810000004
TD01GL000866,52902.57350000012
TD01GL000867,37139.785900000024
TD01GL000868,55795.21700000012
TD01GL000869,69891.38900000026
TD01GL000870,28019.20170000001
TD01GL000871,13554.367499999991
TD01GL000872,33922.54860000005
TD01GL000873,19429.07979999999
TD01GL000874,5063.188299999999
TD01GL000875,20384.108299999993
TD01GL000876,47081.293300000034
TD01GL000877,32365.56280000005
TD01GL000878,14378.105499999983
TD01GL000879,90899.07860000053
TD01GL000880,49751.318500000125
TD01GL000881,4749.4783
TD01GL000882,100825.82220000071
TD01GL000883,31307.657700000018
TD01GL000884,10315.963699999995
TD01GL000885,66633.74010000018
TD01GL000886,57319.552100000095
TD01GL000887,18944.382399999995
TD01GL000888,20408.091500000006
TD01GL000889,25446.792200000014
TD01GL000890,20703.102800000004
TD01GL000891,18106.428299999992
TD01GL000892,35649.90250000005
TD01GL000893,24229.3734
TD01GL000894,47815.72400000007
TD01GL000895,48112.95160000005
TD01GL000896,37983.93730000006
TD01GL000897,41723.594400000075
TD01GL000898,26589.618100000007
TD01GL000899,61315.145200000174
TD01GL000900,60937.62000000018
TD01GL000901,38720.99420000007
TD01GL000902,39590.87320000002
TD01GL000903,17681.089799999987
TD01GL000904,7586.278200000001
TD01GL000905,4316.273199999998
TD01GL000906,61582.64100000023
TD01GL000907,25291.98720000002
TD01GL000908,26404.58140000001
TD01GL000909,17933.1379
TD01GL000910,24979.3267
TD01GL000911,38776.51090000004
TD01GL000912,91413.69730000055
TD01GL000913,38123.20890000006
TD01GL000914,56107.51620000012
TD01GL000915,25084.2659
TD01GL0RAST25,4217.8634999999995
TD01GL000916,28965.33010000001
TD01GL000917,37542.653900000085
TD01GL000918,46112.96840000007
TD01GL000919,35739.21700000003
TD01GL000920,20697.176700000007
TD01GL0RAST26,10494.53219999999
TD01GL000921,33960.08050000003
TD01GL000922,14757.662499999988
TD01GL000923,26051.3667
TD01GL000924,44368.179100000125
TD01GL000925,47948.18690000016
TD01GL000926,28369.68149999999
TD01GL000927,44428.96460000002
TD01GL000928,31035.729199999972
TD01GL000929,27432.242200000004
TD01GL000930,38584.978400000095
TD01GL000931,75828.49040000034
TD01GL000932,22475.20010000002
TD01GL000933,11675.892199999998
TD01GL000934,32809.562500000015
TD01GL0RAST27,15185.93379999999
TD01GL0RAST28,20376.807899999993
TD01GL0RAST29,4422.313700000001
TD01GL000935,17878.184999999998
TD01GL000936,78496.55100000039
TD01GL000937,42067.06860000002
TD01GL000938,33031.631199999996
TD01GL000939,17862.577699999987
TD01GL000940,38643.08700000007
TD01GL000941,38545.927800000005
TD01GL000942,7505.544000000002
TD01GL000943,5545.460599999999
TD01GL000944,52424.57870000007
TD01GL000945,37948.2481
TD01GL000946,62077.58810000022
TD01GL000947,72715.16890000028
TD01GL000948,26342.286700000004
TD01GL000949,4007.551599999999
TD01GL0RAST30,6078.092999999998
TD01GL0RAST31,22625.671400000003
TD01GL000950,7738.4865999999965
TD01GL000951,18906.593999999997
TD01GL000952,21344.986900000014
TD01GL000953,10116.685199999993
TD01GL000954,32807.43700000001
TD01GL0RAST32,3975.4214999999995
TD01GL0RAST33,15768.963999999984
TD01GL000955,4410.961900000001
TD01GL000956,4370.1134
TD01GL000957,7056.376499999999
TD01GL0RAST34,4600.617899999999
TD01GL000958,22312.702400000013
TD01GL000959,10176.436299999994
TD01GL000960,6049.9801
TD01GL000961,15721.803999999986
TD01GL000962,17069.42969999999
TD01GL000963,39794.598400000046
TD01GL000964,17532.67819999999
TD01GL000965,9075.056199999999
TD01GL000966,10124.589399999999
TD01GL000967,30088.80230000001
TD01GL000968,4927.032099999999
TD01GL000969,58512.72060000008
TD01GL000970,25999.636700000014
TD01GL000971,35829.586000000025
TD01GL000972,14697.477499999986
TD01GL000973,71132.08550000042
TD01GL000974,69420.65920000021
TD01GL000975,39463.894800000024
TD01GL000976,27595.483899999992
TD01GL000977,28835.4895
TD01GL000978,72332.27730000028
TD01GL000979,57226.84430000014
TD01GL000980,58860.430400000165
TD01GL000981,50950.185800000094
TD01GL000982,13514.170699999991
TD01GL000983,34570.35010000002
TD01GL000984,14726.099599999985
TD01GL000985,13876.744299999982
TD01GL000986,24068.073800000006
TD01GL000987,52039.33350000013
TD01GL000988,63378.83890000028
TD01GL000989,51871.874500000085
TD01GL000990,59715.70030000007
TD01GL000991,29992.379599999993
TD01GL000992,27616.436999999987
TD01GL000993,22172.243699999985
TD01GL000994,25824.970000000005
TD01GL000995,20300.900400000002
TD01GL000996,36674.24520000006
TD01GL000997,12173.395699999997
TD01GL000998,18623.654999999988
TD01GL000999,12186.37589999999
TD01GL001000,77301.79470000032
TD01GL001001,8715.684799999995
TD01GL001002,32684.50290000002
TD01GL001003,25321.43080000001
TD01GL001004,14529.169499999989
TD01GL001005,16995.79099999999
TD01GL001006,39545.557000000066
TD01GL001007,23096.99820000001
TD01GL001008,44689.86040000003
TD01GL001009,18770.961899999988
TD01GL001010,37097.85780000004
TD01GL001011,32798.981100000005
TD01GL001012,32025.84130000001
TD01GL001013,4706.309299999999
TD01GL001014,28064.9292
TD01GL001015,32725.425800000055
TD01GL001016,14487.923899999976
TD01GL001017,17104.196000000007
TD01GL0RAST35,5626.215499999998
TD01GL001018,35415.55380000002
TD01GL001019,25587.097000000005
TD01GL001020,56685.49310000015
TD01GL001021,25333.211199999983
TD01GL001022,24438.971
TD01GL001023,21133.641600000006
TD01GL001024,11735.22489999999
TD01GL001025,34431.149400000024
TD01GL001026,50491.85270000011
TD01GL001027,32218.26850000002
TD01GL001028,31039.747800000016
TD01GL001029,41912.645200000065
TD01GL001030,24861.053799999983
TD01GL001031,27543.27559999999
TD01GL001032,22965.0316
TD01GL001033,54960.997800000056
TD01GL001034,52440.96080000008
TD01GL001035,30693.335000000014
TD01GL001036,53100.82970000012
TD01GL001037,45219.4944000001
TD01GL001038,4789.1925
TD01GL001039,114660.98200000083
TD01GL001040,75702.99980000031
TD01GL001041,24926.993500000004
TD01GL001042,34872.17630000006
TD01GL001043,23108.397699999994
TD01GL001044,37606.75950000002
TD01GL001045,55233.93560000009
TD01GL001046,37688.651700000046
TD01GL001047,15999.102899999987
TD01GL001048,25146.29429999999
TD01GL001049,20895.18729999999
TD01GL001050,18865.526699999995
TD01GL001051,62293.79890000017
TD01GL001052,31319.183100000006
TD01GL001053,48293.52020000004
TD01GL001054,13834.245999999986
TD01GL001055,13124.387099999985
TD01GL001056,64229.764900000155
TD01GL001057,26535.32970000002
TD01GL001058,108261.70210000058
TD01GL001059,55759.295400000105
TD01GL001060,50561.419500000105
TD01GL001061,41398.860800000024
TD01GL001062,29908.09579999999
TD01GL001063,38034.43230000005
TD01GL001064,41615.47490000007
TD01GL001065,15067.008799999987
TD01GL001066,40279.45770000005
TD01GL001067,73949.34340000036
TD01GL001068,28283.913400000005
TD01GL001069,39584.542200000054
TD01GL001070,36050.13560000002
TD01GL001071,89539.1068000007
TD01GL001072,60214.22530000015
TD01GL001073,54481.362300000146
TD01GL001074,99814.47790000054
TD01GL001075,28804.2647
TD01GL001076,28138.851700000007
TD01GL001077,54009.76470000009
TD01GL001078,46210.19520000018
TD01GL001079,33678.62660000001
TD01GL001080,31777.384900000023
TD01GL001081,41073.74790000004
TD01GL001082,38444.88490000008
TD01GL001083,52070.86700000011
TD01GL001084,6873.2461
TD01GL001085,31983.472800000032
TD01GL001086,7872.4254999999985
TD01GL001087,92858.35500000068
TD01GL001088,28138.851700000007
TD01GL001089,41886.07350000004
TD01GL001090,23129.620600000017
TD01GL001091,31574.654000000017
TD01GL001092,28575.000900000014
TD01GL001093,35481.32780000004
TD01GL001094,57431.34250000017
TD01GL001095,15000.700799999988
TD01GL001096,17321.8583
TD01GL001097,10400.42299999999
TD01GL001098,15636.458599999993
TD01GL001099,59230.83340000012
TD01GL001100,15377.06069999999
TD01GL001101,43195.66430000009
TD01GL001102,51278.70910000004
TD01GL001103,23636.8956
TD01GL001104,42212.31050000002
TD01GL001105,17032.267399999997
TD01GL001106,22575.6076
TD01GL001107,83297.03220000054
TD01GL001108,12194.560099999992
TD01GL001109,83411.81730000039
TD01GL001110,8328.589099999997
TD01GL001111,28284.26840000002
TD01GL001112,28031.905200000016
TD01GL001113,125072.6484000005
TD01GL001114,24320.6158
TD01GL001115,49045.889500000114
TD01GL001116,21238.272799999995
TD01GL001117,27910.9169
TD01GL001118,42384.449500000075
TD01GL001119,182877.39229999986
TD01GL001120,35674.3758
TD01GL001121,8092.040400000002
TD01GL001122,82542.84670000042
TD01GL001123,12248.756599999982
TD01GL001124,10941.198399999988
TD01GL001125,42125.735900000094
TD01GL001126,32856.84000000001
TD01GL001127,45920.032100000055
TD01GL001128,6712.367300000001
TD01GL001129,34679.40190000001
TD01GL001130,15003.477499999986
TD01GL001131,56647.24080000016
TD01GL001132,35786.7627000001
TD01GL001133,28549.88650000003
TD01GL001134,31188.002200000035
TD01GL001135,20424.120999999977
TD01GL001136,18539.914299999986
TD01GL001137,47663.053700000135
TD01GL001138,25029.89720000001
TD01GL001139,8225.2133
TD01GL001140,16522.57779999998
TD01GL001141,4745.6754
TD01GL001142,10824.13829999999
TD01GL001143,16400.801899999988
TD01GL001144,9387.241999999998
TD01GL0RAST36,6661.444900000004
TD01GL001145,5643.711599999999
TD01GL001146,69906.35120000025
TD01GL001147,13545.282399999986
TD01GL001148,8361.405900000002
TD01GL001149,64345.729200000256
TD01GL001150,4605.4639000000025
TD01GL001151,18554.566199999994
TD01GL001152,29060.419600000012
TD01GL001153,26988.227400000018
TD01GL001154,24417.9745
TD01GL001155,61632.69080000019
TD01GL001156,28523.18219999999
TD01GL001157,7858.027899999999
TD01GL001158,47795.718900000094
TD01GL001159,52181.40300000007
TD01GL001160,50303.63240000016
TD01GL001161,17713.1494
TD01GL001162,4446.406499999999
TD01GL001163,31325.536100000016
TD01GL001164,37486.65280000001
TD01GL001165,20821.098599999998
TD01GL001166,36020.35630000004
TD01GL001167,40617.29430000003
TD01GL001168,15655.33849999999
TD01GL001169,20780.428199999988
TD01GL001170,69741.03750000017
TD01GL001171,53560.324900000094
TD01GL001172,52973.62060000009
TD01GL001173,33360.494000000035
TD01GL001174,17534.496499999997
TD01GL001175,40846.888300000086
TD01GL001176,49837.63500000011
TD01GL001177,13409.546299999985
TD01GL001178,78515.9853000003
TD01GL001179,47413.16740000009
TD01GL001180,39597.53740000004
TD01GL001181,6310.289000000001
TD01GL001182,20820.414599999993
TD01GL001183,23227.735800000017
TD01GL001184,33868.39440000004
TD01GL001185,30510.333800000004
TD01GL001186,24334.847299999994
TD01GL001187,66287.14710000018
TD01GL001188,48317.29160000009
TD01GL001189,40921.10610000004
TD01GL001190,31055.764800000008
TD01GL001191,21360.4867
TD01GL001192,26239.546699999977
TD01GL001193,55726.98890000002
TD01GL001194,20951.47980000001
TD01GL001195,40228.26850000002
TD01GL001196,43942.95700000007
TD01GL001197,33660.24250000002
TD01GL001198,30667.322700000026
TD01GL001199,7756.581099999996
TD01GL001200,15679.336200000002
TD01GL001201,113342.27260000078
TD01GL001202,40561.90470000003
TD01GL001203,42791.31380000006
TD01GL001204,10928.812999999987
TD01GL001205,14653.25889999998
TD01GL001206,14352.044899999984
TD01GL001207,39827.6031
TD01GL001208,124348.92150000087
TD01GL001209,27821.539600000022
TD01GL001210,75083.23350000037
TD01GL001211,46874.44040000009
TD01GL001212,12543.165299999986
TD01GL001213,23659.10480000001
TD01GL001214,23672.533100000008
TD01GL001215,21190.5185
TD01GL001216,31848.539400000016
TD01GL001217,23169.11630000002
TD01GL001218,41403.80430000008
TD01GL001219,29841.144900000018
TD01GL001220,30267.560399999984
TD01GL001221,38557.875100000056
TD01GL001222,24915.050499999983
TD01GL001223,48428.71180000006
TD01GL001224,24061.318799999994
TD01GL001225,34024.05540000003
TD01GL001226,21910.850300000006
TD01GL001227,35860.68410000006
TD01GL001228,29354.89790000002
TD01GL001229,115929.63270000083
TD01GL001230,23416.78439999999
TD01GL001231,43031.11750000009
TD01GL001232,25861.768399999986
TD01GL001233,32466.747700000025
TD01GL001234,31049.379400000027
TD01GL001235,36104.05970000004
TD01GL001236,34044.058700000045
TD01GL001237,33404.60300000002
TD01GL001238,114619.18360000076
TD01GL001239,21936.625899999995
TD01GL001240,43639.328200000054
TD01GL001241,48035.74150000006
TD01GL0RAST37,8412.497199999998
TD01GL001242,39747.71870000004
TD01GL001243,13872.642799999989
TD01GL001244,36019.029300000046
TD01GL001245,23856.7029
TD01GL001246,50076.40280000004
TD01GL001247,27775.28760000001
TD01GL001248,32593.49050000003
TD01GL001249,41841.10920000008
TD01GL001250,96234.2420000006
TD01GL001251,41044.11780000011
TD01GL001252,3978.4489000000012
TD01GL001253,9797.099099999994
TD01GL001254,25207.620699999992
TD01GL001255,45283.21380000005
TD01GL001256,11391.728799999986
TD01GL001257,10943.299399999989
TD01GL001258,11847.21269999999
TD01GL001259,10469.98359999999
TD01GL001260,58973.59710000013
TD01GL001261,20159.198600000007
TD01GL001262,67726.19300000033
TD01GL001263,24413.028100000018
TD01GL001264,34108.367500000015
TD01GL001265,12645.252499999993
TD01GL001266,74546.46460000043
TD01GL001267,13455.184199999985
TD01GL001268,21759.458299999984
TD01GL001269,42579.30450000005
TD01GL001270,10903.650899999997
TD01GL001271,22058.7723
TD01GL001272,17679.00599999999
TD01GL001273,6209.9038
TD01GL001274,80114.47250000048
TD01GL001275,15910.48179999999
TD01GL001276,29304.79930000003
TD01GL001277,61107.258300000074
TD01GL001278,151475.84720000043
TD01GL001279,40088.77040000007
TD01GL001280,29358.616500000026
TD01GL001281,44632.04030000006
TD01GL001282,19051.9304
TD01GL001283,34223.20920000006
TD01GL001284,42722.6202
TD01GL001285,25895.232900000006
TD01GL001286,36702.21140000001
TD01GL001287,43902.408300000054
TD01GL001288,42577.23390000007
TD01GL001289,31328.377000000008
TD01GL001290,37113.87500000005
TD01GL001291,44258.50160000006
TD01GL001292,40027.259300000005
TD01GL001293,11217.325599999995
TD01GL001294,15053.268799999978
TD01GL001295,24330.256799999992
TD01GL001296,38642.77960000005
TD01GL001297,26835.690700000003
TD01GL001298,16350.390899999988
TD01GL001299,61277.97230000037
TD01GL001300,41217.896900000014
TD01GL001301,23763.8066
TD01GL001302,60964.02440000014
TD01GL001303,26287.922699999977
TD01GL001304,65020.77720000025
TD01GL001305,5192.156600000002
TD01GL001306,40965.55930000002
TD01GL001307,11054.72929999999
TD01GL001308,9453.6985
TD01GL001309,26541.633400000017
TD01GL001310,38060.20900000005
TD01GL001311,50184.167000000045
TD01GL001312,22094.453699999995
TD01GL001313,17932.665799999995
TD01GL001314,31666.364000000067
TD01GL001315,44282.62950000008
TD01GL001316,56396.851000000075
TD01GL001317,41213.42820000005
TD01GL001318,41046.23229999999
TD01GL001319,61037.906500000165
TD01GL001320,39539.19650000006
TD01GL001321,71474.3941000002
TD01GL001322,16349.329899999986
TD01GL001323,20404.3445
TD01GL001324,16782.179599999985
TD01GL001325,43459.16800000008
TD01GL001326,6181.093199999998
TD01GL001327,78830.61650000032
TD01GL001328,41288.13750000001
TD01GL001329,39099.716800000024
TD01GL001330,16877.23369999998
TD01GL001331,14495.566499999983
TD01GL001332,20057.5328
TD01GL001333,17194.2053
TD01GL001334,12494.078699999987
TD01GL001335,15969.357099999983
TD01GL001336,53279.29970000006
TD01GL001337,27078.928500000016
TD01GL001338,48507.94330000005
TD01GL001339,45537.36510000008
TD01GL001340,20729.66519999999
TD01GL001341,28967.868800000007
TD01GL001342,17618.207799999996
TD01GL001343,32853.87949999999
TD01GL001344,16608.81439999999
TD01GL001345,38576.71840000005
TD01GL001346,12892.015899999984
TD01GL001347,22106.63449999999
TD01GL001348,52606.42190000003
TD01GL001349,131715.9356000007
TD01GL001350,52684.36050000005
TD01GL001351,117891.34130000054
TD01GL001352,32266.020500000053
TD01GL001353,13689.66669999998
TD01GL001354,18282.938199999997
TD01GL001355,19993.240200000007
TD01GL001356,32106.888200000005
TD01GL001357,34745.58220000001
TD01GL001358,37868.46090000002
TD01GL001359,31431.704199999986
TD01GL001360,10532.874399999988
TD01GL001361,32046.429799999987
TD01GL001362,15046.327399999991
TD01GL001363,16719.41019999999
TD01GL001364,38646.34380000006
TD01GL001365,92610.53270000052
TD01GL001366,12469.711599999991
TD01GL001367,78118.72000000041
TD01GL001368,11026.34809999999
TD01GL001369,40546.67500000012
TD01GL001370,59582.89190000029
TD01GL001371,50819.418000000056
TD01GL001372,13058.535199999984
TD01GL001373,44748.562400000104
TD01GL001374,29745.58860000004
TD01GL001375,64898.563000000155
TD01GL001376,28618.08360000002
TD01GL001377,30469.661600000025
TD01GL001378,47037.83850000008
TD01GL001379,26806.34880000002
TD01GL001380,58482.490500000145
TD01GL001381,101020.85770000063
TD01GL001382,19792.9398
TD01GL001383,32226.612500000003
TD01GL001384,70964.77910000032
TD01GL001385,761761.0412000046
TD01GL001386,11890.715099999989
TD01GL001387,54913.68080000008
TD01GL0RAST38,16752.71549999999
TD01GL001388,105103.32530000099
TD01GL001389,11827.227499999995
TD01GL001390,34324.45000000002
TD01GL001391,32807.43700000001
TD01GL001392,10116.685199999993
TD01GL001393,23216.85299999999
TD01GL001394,5931.856399999999
TD01GL001395,4838.384200000001
TD01GL001396,9250.407499999996
TD01GL001397,7282.181800000003
TD01GL001398,16159.23099999999
TD01GL001399,17091.175899999984
TD01GL001400,21440.24810000001
TD01GL001401,24751.715199999995
TD01GL001402,9814.004699999992
TD01GL001403,14602.232299999987
TD01GL001404,62101.4453000002
TD01GL001405,6494.717099999996
TD01GL001406,58802.48460000011
TD01GL001407,33907.840900000054
TD01GL001408,102039.49460000072
TD01GL001409,35916.36700000003
TD01GL001410,17448.738699999987
TD01GL001411,52290.08390000013
TD01GL001412,36131.25670000007
TD01GL001413,37938.99450000004
TD01GL001414,40346.82170000002
TD01GL001415,63550.81060000016
TD01GL001416,30876.454000000012
TD01GL001417,36360.41950000005
TD01GL001418,45446.600500000095
TD01GL001419,6873.122099999997
TD01GL001420,55422.85020000011
TD01GL001421,101937.68520000065
TD01GL001422,63309.884300000136
TD01GL001423,40610.94360000008
TD01GL001424,17890.727799999986
TD01GL001425,21751.239899999997
TD01GL001426,26834.306799999988
TD01GL001427,50158.161500000046
TD01GL001428,59657.50230000017
TD01GL001429,70116.74800000044
TD01GL001430,23812.5163
TD01GL001431,98597.96360000077
TD01GL001432,27629.29150000002
TD01GL001433,54290.58490000008
TD01GL001434,32299.1688
TD01GL001435,59402.56230000009
TD01GL001436,43387.30540000007
TD01GL001437,56601.695100000084
TD01GL001438,23950.80350000001
TD01GL001439,23729.022899999993
TD01GL001440,55098.78440000015
TD01GL001441,34069.047900000056
TD01GL001442,31880.721999999994
TD01GL001443,34448.82230000001
TD01GL001444,67451.6854000003
TD01GL001445,35377.26020000005
TD01GL001446,24795.683999999987
TD01GL001447,36053.78440000002
TD01GL001448,40649.298600000075
TD01GL001449,19624.0366
TD01GL001450,27967.289300000004
TD01GL001451,24253.932000000008
TD01GL001452,15938.083699999988
TD01GL001453,23157.339100000016
TD01GL001454,65079.43410000021
TD01GL001455,32592.25150000002
TD01GL001456,33250.50570000001
TD01GL001457,28125.217900000014
TD01GL001458,39794.598400000046
TD01GL001459,6973.853999999999
TD01GL001460,27962.82610000002
TD01GL001461,34633.90430000001
TD01GL001462,36724.73540000009
TD01GL001463,6491.2821
TD01GL0RAST39,4293.915
TD01GL001464,65687.9132000003
TD01GL001465,22329.193799999994
TD01GL001466,48905.41330000009
TD01GL001467,40577.265700000076
TD01GL001468,141422.98860000062
TD01GL001469,41022.46660000006
TD01GL001470,22400.437599999987
TD01GL001471,26446.232900000006
TD01GL001472,26781.48760000002
TD01GL001473,25757.410400000015
TD01GL001474,43373.87610000005
TD01GL001475,14871.939399999977
TD01GL001476,28854.533700000018
TD01GL001477,28763.719200000003
TD01GL001478,16372.078199999993
TD01GL001479,4998.7988
TD01GL001480,4228.9206
TD01GL0RAST40,9821.133599999997
TD01GL001481,56912.104700000076
TD01GL001482,98934.96230000073
TD01GL001483,7920.147099999999
TD01GL001484,34898.494600000035
TD01GL001485,43712.94650000004
TD01GL001486,13797.082899999994
TD01GL0RAST41,15771.694399999998
TD01GL001487,18832.082000000002
TD01GL001488,17042.419799999985
TD01GL001489,15261.584599999986
TD01GL001490,34720.496600000006
TD01GL001491,18008.435799999996
TD01GL001492,15939.595099999988
TD01GL001493,14887.709199999981
TD01GL001494,8157.260699999998
TD01GL001495,19048.24959999999
TD01GL001496,18200.322300000007
TD01GL001497,16081.95859999999
TD01GL001498,4279.6156
TD01GL001499,20640.134400000003
TD01GL001500,21201.759899999997
TD01GL001501,20322.187400000003
TD01GL001502,5513.815999999999
TD01GL001503,7965.033399999999
TD01GL001504,22215.621399999993
TD01GL001505,60950.05230000007
TD01GL001506,7567.053699999998
TD01GL001507,17042.11809999999
TD01GL001508,30017.342300000008
TD01GL001509,37507.91400000006
TD01GL001510,21640.156200000005
TD01GL001511,5166.008199999999
TD01GL001512,15726.36889999999
TD01GL001513,18404.800499999987
TD01GL001514,27953.186700000017
TD01GL001515,15193.055299999987
TD01GL001516,13272.631299999994
TD01GL001517,22041.818999999985
TD01GL001518,17734.186999999998
TD01GL001519,22438.77150000001
TD01GL001520,29176.776099999966
TD01GL001521,34140.42960000003
TD01GL001522,21274.901900000008
TD01GL001523,31141.261600000023
TD01GL001524,33118.3764
TD01GL0RAST42,4329.071800000001
TD01GL001526,76330.2402000005
TD01GL001525,4456.171600000001
TD01GL001527,51495.3520000001
TD01GL001528,14522.312599999981
TD01GL001529,20030.72460000001
TD01GL001530,19299.769300000007
TD01GL001531,45549.11640000006
TD01GL001532,32002.26360000004
TD01GL001533,75107.44930000028
TD01GL001534,73981.7242000004
TD01GL001535,37728.850500000015
TD01GL001536,13480.276299999985
TD01GL001537,18868.22019999998
TD01GL001538,19189.11629999999
TD01GL001539,52335.82070000003
TD01GL001540,78050.17770000035
TD01GL001541,48126.89310000008
TD01GL001542,61853.80410000019
TD01GL001543,5996.046699999998
TD01GL001544,21132.244799999982
TD01GL001545,47560.59610000004
TD01GL001546,34369.976800000026
TD01GL001547,39962.184400000035
TD01GL001548,37447.05440000006
TD01GL001549,34612.4284
TD01GL001550,38763.58220000001
TD01GL001551,58523.491800000134
TD01GL001552,14914.166199999985
TD01GL001553,50060.23040000016
TD01GL001554,23734.95950000001
TD01GL001555,22115.632700000006
TD01GL001556,50667.98560000006
TD01GL001557,34745.09990000004
TD01GL001558,32088.526000000045
TD01GL001559,46391.37760000008
TD01GL001560,23858.2224
TD01GL001561,13908.668899999988
TD01GL001562,17567.2209
TD01GL001563,71036.4398000002
TD01GL001564,42062.73130000002
TD01GL001565,38974.96330000001
TD01GL001566,35443.95670000004
TD01GL001567,44023.33450000005
TD01GL001568,11516.039999999994
TD01GL001569,23929.024999999994
TD01GL001570,40407.494000000035
TD01GL001572,36954.56900000004
TD01GL001571,4382.736500000001
TD01GL001573,93246.48050000044
TD01GL001574,98214.27330000087
TD01GL001575,17189.272699999998
TD01GL001576,17478.297699999985
TD01GL001577,4726.494000000001
TD01GL001578,17259.11629999999
TD01GL001579,9328.529400000005
TD01GL001580,40722.47100000005
TD01GL001581,135276.80610000063
TD01GL001582,53255.04910000004
TD01GL001583,5288.1293
TD01GL001584,48818.250300000014
TD01GL001585,44704.90830000004
TD01GL001586,29982.66130000002
TD01GL001587,23996.334699999996
TD01GL001588,21721.568399999982
TD01GL001589,45803.59180000007
TD01GL001590,10719.33239999999
TD01GL001591,51482.69800000006
TD01GL001592,35402.18260000006
TD01GL001593,15033.051699999989
TD01GL001594,39325.01450000004
TD01GL001595,18884.123499999998
TD01GL001596,98428.60950000062
TD01GL001597,19981.114599999997
TD01GL001598,46765.20570000007
TD01GL001599,28675.740000000027
TD01GL0RAST43,4933.7597
TD01GL001600,43520.133400000064
TD01GL001601,17832.517099999994
TD01GL001602,67550.85230000026
TD01GL0RAST44,11199.76959999999
TD01GL001603,10116.685199999993
TD01GL001604,32807.43700000001
TD01GL001605,23017.620900000016
TD01GL001606,32853.060299999976
TD01GL001607,8642.619399999994
TD01GL001608,20946.935699999995
TD01GL0RAST45,4304.884800000002
TD01GL001609,5657.519000000001
TD01GL001610,19997.644199999995
TD01GL0RAST46,12518.93229999999
TD01GL0RAST47,12346.161399999994
TD01GL001611,4641.5058
TD01GL001612,18972.24019999999
TD01GL001613,19858.481599999985
TD01GL001614,14247.998599999988
TD01GL001615,21311.030099999996
TD01GL001616,32836.27420000004
TD01GL001617,16246.290599999993
TD01GL001618,34223.331700000024
TD01GL001619,28478.634500000015
TD01GL001620,30851.41569999999
TD01GL001621,25590.0682
TD01GL001622,28188.051699999996
TD01GL001623,28223.349499999997
TD01GL001624,23305.387300000006
TD01GL001625,43124.74480000008
TD01GL001626,32563.324900000003
TD01GL001627,51752.89700000013
TD01GL001628,24526.421000000002
TD01GL001629,38447.82440000007
TD01GL001630,40358.837200000016
TD01GL001631,65540.72520000029
TD01GL001632,35216.656300000024
TD01GL001633,22954.084699999985
TD01GL001634,44665.84120000006
TD01GL001635,28330.234300000007
TD01GL001636,36970.02060000003
TD01GL001637,46921.88580000007
TD01GL001638,23424.273099999977
TD01GL001639,21515.12219999999
TD01GL001640,56204.7681000001
TD01GL001641,42686.741800000076
TD01GL001642,20711.8681
TD01GL001643,21380.098099999985
TD01GL001644,49711.66020000007
TD01GL001645,52648.71500000015
TD01GL001646,43438.79030000007
TD01GL001647,12523.99349999999
TD01GL001648,33505.161700000026
TD01GL001649,30594.389200000027
TD01GL001650,43354.37850000016
TD01GL001651,28567.417700000024
TD01GL001652,21282.999999999993
TD01GL001653,27701.754500000014
TD01GL001654,37330.151800000036
TD01GL001655,40735.704700000046
TD01GL001656,26148.663000000008
TD01GL001657,14292.182099999989
TD01GL001658,48254.38200000003
TD01GL001659,41084.8939000001
TD01GL001660,17536.53329999998
TD01GL001661,28897.082800000004
TD01GL001662,22901.236999999994
TD01GL001663,37819.00790000008
TD01GL001664,27922.00860000001
TD01GL001665,45144.00280000008
TD01GL001666,20480.099099999985
TD01GL001667,19700.572699999982
TD01GL001668,25486.508600000012
TD01GL001669,23019.27489999999
TD01GL001670,42108.8209
TD01GL001671,20907.861200000007
TD01GL001672,28361.096999999994
TD01GL001673,18291.53239999999
TD01GL001674,61492.93770000011
TD01GL001675,33912.43110000003
TD01GL001676,24680.184100000002
TD01GL001677,25713.11449999999
TD01GL001678,25319.759100000003
TD01GL001679,19663.10069999999
TD01GL001680,35752.72990000001
TD01GL001681,21395.30199999998
TD01GL001682,31297.903200000055
TD01GL001683,87036.92450000056
TD01GL001684,70622.91550000034
TD01GL001685,17423.652099999996
TD01GL001686,94411.52620000065
TD01GL001687,24915.33770000002
TD01GL001688,146716.32920000056
TD01GL001689,9913.106799999994
TD01GL001690,31186.01650000004
TD01GL001691,23380.2126
TD01GL001692,25438.471199999996
TD01GL001693,20023.695100000008
TD01GL001694,24461.888500000005
TD01GL001695,9094.949499999997
TD01GL001696,38256.97410000003
TD01GL001697,41976.893299999996
TD01GL001698,19624.019199999995
TD01GL001699,49474.13190000006
TD01GL001700,21636.4584
TD01GL001701,61710.45580000013
TD01GL001702,41159.61700000008
TD01GL001703,34431.87810000006
TD01GL001704,52070.320700000084
TD01GL001705,60291.34350000019
TD01GL001706,62868.943900000246
TD01GL001707,37327.25350000005
